"project","campaignid","sample","family","genus","species","legal.sublegal","count","year","sanctuary","status","site","observer","replicate","sampling.location","depth","gps","way.point","d","time","complexity","algal.cover","latitude","longitude","successful.count","successful.length","date","location"
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","949","Palinuridae","Panulirus","cygnus","Legal","0","2016","Armstrong Bay","Fished","Geordie Bay","2","4","none","2",NA,NA,NA,"12:00:00","2","2","-31.988813","115.522852","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","949","Palinuridae","Panulirus","cygnus","Sublegal","4","2016","Armstrong Bay","Fished","Geordie Bay","2","4","none","2",NA,NA,NA,"12:00:00","2","2","-31.988813","115.522852","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","949","Palinuridae","Panulirus","cygnus","Unsized","0","2016","Armstrong Bay","Fished","Geordie Bay","2","4","none","2",NA,NA,NA,"12:00:00","2","2","-31.988813","115.522852","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","953","Palinuridae","Panulirus","cygnus","Legal","0","2016","Armstrong Bay","Fished","Geordie Bay","2","8","none","4",NA,NA,NA,"12:00:00","2","3","-31.988813","115.522852","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","953","Palinuridae","Panulirus","cygnus","Sublegal","2","2016","Armstrong Bay","Fished","Geordie Bay","2","8","none","4",NA,NA,NA,"12:00:00","2","3","-31.988813","115.522852","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","953","Palinuridae","Panulirus","cygnus","Unsized","0","2016","Armstrong Bay","Fished","Geordie Bay","2","8","none","4",NA,NA,NA,"12:00:00","2","3","-31.988813","115.522852","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","963","Palinuridae","Panulirus","cygnus","Legal","0","2016","Armstrong Bay","Fished","Geordie Bay","3","8","none","4",NA,NA,NA,"12:00:00","3","2","-31.988813","115.522852","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","963","Palinuridae","Panulirus","cygnus","Sublegal","1","2016","Armstrong Bay","Fished","Geordie Bay","3","8","none","4",NA,NA,NA,"12:00:00","3","2","-31.988813","115.522852","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","963","Palinuridae","Panulirus","cygnus","Unsized","0","2016","Armstrong Bay","Fished","Geordie Bay","3","8","none","4",NA,NA,NA,"12:00:00","3","2","-31.988813","115.522852","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","965","Palinuridae","Panulirus","cygnus","Legal","0","2016","Armstrong Bay","Fished","Geordie Bay","3","10","none","2.6",NA,NA,NA,"12:00:00","2","2","-31.988813","115.522852","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","965","Palinuridae","Panulirus","cygnus","Sublegal","1","2016","Armstrong Bay","Fished","Geordie Bay","3","10","none","2.6",NA,NA,NA,"12:00:00","2","2","-31.988813","115.522852","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","965","Palinuridae","Panulirus","cygnus","Unsized","0","2016","Armstrong Bay","Fished","Geordie Bay","3","10","none","2.6",NA,NA,NA,"12:00:00","2","2","-31.988813","115.522852","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","977","Palinuridae","Panulirus","cygnus","Legal","0","2016","Green Island","Fished","Strickland Bay","2","2","none","1",NA,NA,NA,"12:00:00","4","2","-32.017462","115.473186","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","977","Palinuridae","Panulirus","cygnus","Sublegal","2","2016","Green Island","Fished","Strickland Bay","2","2","none","1",NA,NA,NA,"12:00:00","4","2","-32.017462","115.473186","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","977","Palinuridae","Panulirus","cygnus","Unsized","0","2016","Green Island","Fished","Strickland Bay","2","2","none","1",NA,NA,NA,"12:00:00","4","2","-32.017462","115.473186","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","982","Palinuridae","Panulirus","cygnus","Legal","1","2016","Green Island","Fished","Strickland Bay","2","7","none","2",NA,NA,NA,"12:00:00","2","2","-32.017462","115.473186","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","982","Palinuridae","Panulirus","cygnus","Sublegal","0","2016","Green Island","Fished","Strickland Bay","2","7","none","2",NA,NA,NA,"12:00:00","2","2","-32.017462","115.473186","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","982","Palinuridae","Panulirus","cygnus","Unsized","0","2016","Green Island","Fished","Strickland Bay","2","7","none","2",NA,NA,NA,"12:00:00","2","2","-32.017462","115.473186","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","983","Palinuridae","Panulirus","cygnus","Legal","0","2016","Green Island","Fished","Strickland Bay","2","8","none","1.5",NA,NA,NA,"12:00:00","2","3","-32.017462","115.473186","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","983","Palinuridae","Panulirus","cygnus","Sublegal","1","2016","Green Island","Fished","Strickland Bay","2","8","none","1.5",NA,NA,NA,"12:00:00","2","3","-32.017462","115.473186","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","983","Palinuridae","Panulirus","cygnus","Unsized","0","2016","Green Island","Fished","Strickland Bay","2","8","none","1.5",NA,NA,NA,"12:00:00","2","3","-32.017462","115.473186","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","994","Palinuridae","Panulirus","cygnus","Legal","0","2016","Green Island","Fished","Strickland Bay","3","9","none","5.5",NA,NA,NA,"12:00:00","3","2","-32.017462","115.473186","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","994","Palinuridae","Panulirus","cygnus","Sublegal","1","2016","Green Island","Fished","Strickland Bay","3","9","none","5.5",NA,NA,NA,"12:00:00","3","2","-32.017462","115.473186","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC","994","Palinuridae","Panulirus","cygnus","Unsized","0","2016","Green Island","Fished","Strickland Bay","3","9","none","5.5",NA,NA,NA,"12:00:00","3","2","-32.017462","115.473186","Yes","Yes","20160101",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1273","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Little Armstrong","1","8","Outer central","1",NA,NA,NA,"12:00:00","3","2","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1273","Palinuridae","Panulirus","cygnus","Sublegal","2","2017","Armstrong Bay","No-take","Little Armstrong","1","8","Outer central","1",NA,NA,NA,"12:00:00","3","2","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1273","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Little Armstrong","1","8","Outer central","1",NA,NA,NA,"12:00:00","3","2","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1275","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Little Armstrong","1","10","Outer central","1",NA,NA,NA,"12:00:00","3","2","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1275","Palinuridae","Panulirus","cygnus","Sublegal","1","2017","Armstrong Bay","No-take","Little Armstrong","1","10","Outer central","1",NA,NA,NA,"12:00:00","3","2","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1275","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Little Armstrong","1","10","Outer central","1",NA,NA,NA,"12:00:00","3","2","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1276","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Little Armstrong","2","1","North Western inner","1",NA,NA,NA,"12:00:00","2","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1276","Palinuridae","Panulirus","cygnus","Sublegal","1","2017","Armstrong Bay","No-take","Little Armstrong","2","1","North Western inner","1",NA,NA,NA,"12:00:00","2","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1276","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Little Armstrong","2","1","North Western inner","1",NA,NA,NA,"12:00:00","2","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1278","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Little Armstrong","2","3","North Western inner","1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1278","Palinuridae","Panulirus","cygnus","Sublegal","1","2017","Armstrong Bay","No-take","Little Armstrong","2","3","North Western inner","1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1278","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Little Armstrong","2","3","North Western inner","1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1279","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Little Armstrong","2","4","North Western inner","1",NA,NA,NA,"12:00:00","4","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1279","Palinuridae","Panulirus","cygnus","Sublegal","1","2017","Armstrong Bay","No-take","Little Armstrong","2","4","North Western inner","1",NA,NA,NA,"12:00:00","4","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1279","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Little Armstrong","2","4","North Western inner","1",NA,NA,NA,"12:00:00","4","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1281","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Little Armstrong","2","6","North Western inner","1",NA,NA,NA,"12:00:00","1","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1281","Palinuridae","Panulirus","cygnus","Sublegal","1","2017","Armstrong Bay","No-take","Little Armstrong","2","6","North Western inner","1",NA,NA,NA,"12:00:00","1","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1281","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Little Armstrong","2","6","North Western inner","1",NA,NA,NA,"12:00:00","1","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1282","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Little Armstrong","2","7","North Western inner","1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1282","Palinuridae","Panulirus","cygnus","Sublegal","1","2017","Armstrong Bay","No-take","Little Armstrong","2","7","North Western inner","1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1282","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Little Armstrong","2","7","North Western inner","1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1284","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Little Armstrong","2","9","North Western inner","1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1284","Palinuridae","Panulirus","cygnus","Sublegal","2","2017","Armstrong Bay","No-take","Little Armstrong","2","9","North Western inner","1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1284","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Little Armstrong","2","9","North Western inner","1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1285","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Little Armstrong","2","10","North Western inner","1",NA,NA,NA,"12:00:00","2","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1285","Palinuridae","Panulirus","cygnus","Sublegal","2","2017","Armstrong Bay","No-take","Little Armstrong","2","10","North Western inner","1",NA,NA,NA,"12:00:00","2","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1285","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Little Armstrong","2","10","North Western inner","1",NA,NA,NA,"12:00:00","2","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1291","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Little Armstrong","3","6","Northeastern Point","1",NA,NA,NA,"12:00:00","2","1","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1291","Palinuridae","Panulirus","cygnus","Sublegal","4","2017","Armstrong Bay","No-take","Little Armstrong","3","6","Northeastern Point","1",NA,NA,NA,"12:00:00","2","1","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1291","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Little Armstrong","3","6","Northeastern Point","1",NA,NA,NA,"12:00:00","2","1","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1294","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Little Armstrong","3","9","Northeastern Point","1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1294","Palinuridae","Panulirus","cygnus","Sublegal","1","2017","Armstrong Bay","No-take","Little Armstrong","3","9","Northeastern Point","1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1294","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Little Armstrong","3","9","Northeastern Point","1",NA,NA,NA,"12:00:00","3","3","-31.990553","115.505975","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1317","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Parakeet Bay","2","2","North Western point","1",NA,NA,NA,"12:00:00","3","2","-31.987022","115.513504","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1317","Palinuridae","Panulirus","cygnus","Sublegal","1","2017","Armstrong Bay","No-take","Parakeet Bay","2","2","North Western point","1",NA,NA,NA,"12:00:00","3","2","-31.987022","115.513504","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1317","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Parakeet Bay","2","2","North Western point","1",NA,NA,NA,"12:00:00","3","2","-31.987022","115.513504","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1324","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Parakeet Bay","2","9","North Western point","1",NA,NA,NA,"12:00:00","3","2","-31.987022","115.513504","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1324","Palinuridae","Panulirus","cygnus","Sublegal","2","2017","Armstrong Bay","No-take","Parakeet Bay","2","9","North Western point","1",NA,NA,NA,"12:00:00","3","2","-31.987022","115.513504","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1324","Palinuridae","Panulirus","cygnus","Unsized","0","2017","Armstrong Bay","No-take","Parakeet Bay","2","9","North Western point","1",NA,NA,NA,"12:00:00","3","2","-31.987022","115.513504","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1325","Palinuridae","Panulirus","cygnus","Legal","0","2017","Armstrong Bay","No-take","Parakeet Bay","2","10","North Western point","1",NA,NA,NA,"12:00:00","3","2","-31.987022","115.513504","Yes","Yes","20170122",NA
"BIOL4408 Marine Ecology field trip","2017-01_Rottnest.sanctuaries_SVC","1325","Palinuridae","Panulirus","cygnus","Sublegal","2","2017","Armstrong Bay","No-take","Parakeet Bay","2","10","North Western point","1",NA,NA,NA,"12:00:00","3","2","-31.987022","115.513504","Yes","Yes","20170122",NA
